order_item_id,order_id,product_id,quantity,unit_price,discount_rate,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status,category,subcategory,supplier_id,unit_cost,gross_sales,cost,gross_profit,margin_pct
16271,5394,142,4,314.56,0.15,292,1,85,2025-07-23,Store,2.0,Completed,Sports,Outdoor,23,177.02,1258.24,708.08,550.16,0.4372456765005086
16272,5394,170,3,13.29,0.15,292,1,85,2025-07-23,Store,2.0,Completed,Beauty,Personal Care,11,9.82,39.87,29.46,10.409999999999997,0.2610985703536493
16273,5395,172,4,119.34,0.2,239,4,86,2024-05-11,Online,7.0,Completed,Beauty,Haircare,4,70.23,477.36,280.92,196.44,0.41151332327802914
16274,5395,28,1,346.77,0.15000000000000002,239,4,86,2024-05-11,Online,7.0,Completed,Electronics,Monitors,16,180.84,346.77,180.84,165.92999999999998,0.47850160048447093
16275,5396,36,1,54.96,0.15,1172,4,89,2025-05-21,Store,9.0,Completed,Electronics,Audio,13,27.94,54.96,27.94,27.02,0.49163027656477437
16276,5397,101,2,292.97,0.25,658,4,80,2025-09-16,Store,8.0,Cancelled,Apparel,Men,20,193.88,585.94,387.76,198.18000000000006,0.3382257569034373
16277,5398,116,1,397.97,0.0,920,3,87,2024-12-16,Store,,Completed,Sports,Outdoor,16,181.4,397.97,181.4,216.57000000000002,0.5441867477448049
16278,5399,159,1,304.09,0.1,550,5,38,2024-06-30,Online,4.0,Completed,Beauty,Haircare,21,178.95,304.09,178.95,125.13999999999999,0.41152290440330164
16279,5399,37,3,201.56,0.1,550,5,38,2024-06-30,Online,4.0,Completed,Home,Furniture,11,108.25,604.6800000000001,324.75,279.93000000000006,0.46293907521333605
16280,5399,157,3,213.21,0.2,550,5,38,2024-06-30,Online,4.0,Completed,Beauty,Fragrance,5,133.11,639.63,399.33000000000004,240.29999999999995,0.3756859434360489
16281,5399,54,1,151.97,0.1,550,5,38,2024-06-30,Online,4.0,Completed,Home,Kitchen,17,111.59,151.97,111.59,40.379999999999995,0.265710337566625
16282,5399,93,1,220.89,0.1,550,5,38,2024-06-30,Online,4.0,Completed,Apparel,Men,21,194.67,220.89,194.67,26.22,0.11870161618905338
16283,5400,77,4,444.76,0.1,17,6,17,2025-10-30,Store,12.0,Completed,Apparel,Footwear,19,217.73,1779.04,870.92,908.12,0.5104550768954043
16284,5400,159,1,320.99,0.05,17,6,17,2025-10-30,Store,12.0,Completed,Beauty,Haircare,21,178.95,320.99,178.95,142.04000000000002,0.4425059970715599
16285,5400,45,2,153.48,0.15000000000000002,17,6,17,2025-10-30,Store,12.0,Completed,Home,Kitchen,13,83.28,306.96,166.56,140.39999999999998,0.45738858483189987
16286,5401,180,4,108.11,0.3,1157,11,52,2024-07-18,Online,14.0,Completed,Beauty,Personal Care,10,83.71,432.44,334.84,97.60000000000002,0.22569605031911946
16287,5401,166,4,180.56,0.25,1157,11,52,2024-07-18,Online,14.0,Completed,Beauty,Personal Care,2,105.96,722.24,423.84,298.40000000000003,0.4131590607000443
16288,5401,21,1,20.48,0.25,1157,11,52,2024-07-18,Online,14.0,Completed,Electronics,Monitors,12,12.88,20.48,12.88,7.6,0.37109375
16289,5402,107,4,141.79,0.15,958,7,18,2025-09-05,Mobile,6.0,Cancelled,Apparel,Men,5,73.88,567.16,295.52,271.64,0.4789477396149235
16290,5403,60,2,151.4,0.30000000000000004,792,2,40,2024-10-04,Online,15.0,Cancelled,Home,Furniture,13,104.45,302.8,208.9,93.9,0.31010568031704094
16291,5403,24,2,335.5,0.2,792,2,40,2024-10-04,Online,15.0,Cancelled,Electronics,Accessories,6,183.01,671.0,366.02,304.98,0.4545156482861401
16292,5403,20,4,105.71,0.25,792,2,40,2024-10-04,Online,15.0,Cancelled,Electronics,Audio,23,110.42,422.84,441.68,-18.840000000000032,-0.044555860372717894
16293,5404,87,3,70.55,0.3,1052,9,8,2025-09-19,Store,3.0,Cancelled,Apparel,Women,5,49.95,211.64999999999998,149.85000000000002,61.799999999999955,0.29199149539333785
16294,5404,121,3,323.5,0.25,1052,9,8,2025-09-19,Store,3.0,Cancelled,Sports,Outdoor,20,189.8,970.5,569.4000000000001,401.0999999999999,0.41329211746522404
16295,5404,28,4,305.98,0.25,1052,9,8,2025-09-19,Store,3.0,Cancelled,Electronics,Monitors,16,180.84,1223.92,723.36,500.56000000000006,0.40898097914896403
16296,5404,51,3,222.6,0.25,1052,9,8,2025-09-19,Store,3.0,Cancelled,Home,Kitchen,19,154.12,667.8,462.36,205.43999999999994,0.3076370170709793
16297,5404,102,4,227.26,0.25,1052,9,8,2025-09-19,Store,3.0,Cancelled,Apparel,Men,16,197.45,909.04,789.8,119.24000000000001,0.13117134559535334
16298,5405,143,1,110.95,0.25,1072,2,27,2024-03-15,Store,11.0,Completed,Sports,Outdoor,10,85.67,110.95,85.67,25.28,0.22785038305543037
16299,5405,161,2,191.07,0.25,1072,2,27,2024-03-15,Store,11.0,Completed,Beauty,Personal Care,21,159.55,382.14,319.1,63.039999999999964,0.16496571936986437
16300,5405,62,3,269.14,0.25,1072,2,27,2024-03-15,Store,11.0,Completed,Home,Kitchen,7,210.98,807.42,632.9399999999999,174.48000000000002,0.21609571226870777
16301,5406,130,1,128.05,0.15,36,11,56,2024-06-22,Online,9.0,Completed,Sports,Fitness,10,95.0,128.05,95.0,33.05000000000001,0.25810230378758303
16302,5406,65,3,387.18,0.15,36,11,56,2024-06-22,Online,9.0,Completed,Home,Decor,5,212.45,1161.54,637.3499999999999,524.19,0.4512888062399918
16303,5406,37,3,167.96,0.25,36,11,56,2024-06-22,Online,9.0,Completed,Home,Furniture,11,108.25,503.88,324.75,179.13,0.35550130983567513
16304,5407,99,3,42.3,0.25,785,8,69,2025-05-17,Store,10.0,Completed,Apparel,Accessories,22,26.97,126.89999999999999,80.91,45.989999999999995,0.36241134751773046
16305,5408,45,4,153.48,0.15000000000000002,114,5,81,2024-11-30,Store,16.0,Completed,Home,Kitchen,13,83.28,613.92,333.12,280.79999999999995,0.45738858483189987
16306,5408,149,2,153.53,0.1,114,5,81,2024-11-30,Store,16.0,Completed,Beauty,Haircare,2,79.35,307.06,158.7,148.36,0.4831628997590048
16307,5409,67,3,227.45,0.35,157,4,24,2024-12-12,Store,11.0,Completed,Home,Cleaning,9,196.8,682.3499999999999,590.4000000000001,91.94999999999982,0.13475489118487555
16308,5409,7,1,188.3,0.25,157,4,24,2024-12-12,Store,11.0,Completed,Electronics,Accessories,8,143.54,188.3,143.54,44.76000000000002,0.23770578863515676
16309,5409,58,2,220.24,0.3,157,4,24,2024-12-12,Store,11.0,Completed,Home,Furniture,18,144.25,440.48,288.5,151.98000000000002,0.3450326916091537
16310,5409,154,3,19.59,0.25,157,4,24,2024-12-12,Store,11.0,Completed,Beauty,Haircare,4,14.43,58.769999999999996,43.29,15.479999999999997,0.26339969372128635
16311,5410,3,2,180.16,0.25,53,7,51,2025-05-24,Mobile,1.0,Completed,Electronics,Accessories,5,123.71,360.32,247.42,112.9,0.31333259325044405
16312,5410,3,2,156.14,0.35,53,7,51,2025-05-24,Mobile,1.0,Completed,Electronics,Accessories,5,123.71,312.28,247.42,64.85999999999999,0.20769821954656076
16313,5411,111,3,219.24,0.15,1002,9,20,2024-05-05,Online,10.0,Completed,Sports,Team Sports,5,177.73,657.72,533.1899999999999,124.53000000000009,0.1893358876117498
16314,5411,154,1,22.2,0.15,1002,9,20,2024-05-05,Online,10.0,Completed,Beauty,Haircare,4,14.43,22.2,14.43,7.77,0.35
16315,5411,68,1,155.25,0.15,1002,9,20,2024-05-05,Online,10.0,Completed,Home,Cleaning,20,84.22,155.25,84.22,71.03,0.4575201288244767
16316,5411,24,3,335.5,0.2,1002,9,20,2024-05-05,Online,10.0,Completed,Electronics,Accessories,6,183.01,1006.5,549.03,457.47,0.4545156482861401
16317,5411,6,1,47.48,0.15,1002,9,20,2024-05-05,Online,10.0,Completed,Electronics,Monitors,4,38.57,47.48,38.57,8.909999999999997,0.18765796124684073
16318,5412,75,4,236.22,0.0,567,10,78,2025-07-05,Mobile,,Completed,Apparel,Women,1,132.61,944.88,530.44,414.43999999999994,0.4386165438997544
16319,5412,175,4,116.61,0.0,567,10,78,2025-07-05,Mobile,,Completed,Beauty,Haircare,11,54.33,466.44,217.32,249.12,0.5340879855930023
16320,5412,102,1,287.86,0.05,567,10,78,2025-07-05,Mobile,,Completed,Apparel,Men,16,197.45,287.86,197.45,90.41000000000003,0.31407628708399926
16321,5412,129,4,184.63,0.0,567,10,78,2025-07-05,Mobile,,Completed,Sports,Cycling,18,82.86,738.52,331.44,407.08,0.551210529166441
16322,5413,82,3,75.36,0.35,1063,7,51,2024-01-30,Store,1.0,Completed,Apparel,Men,17,84.79,226.07999999999998,254.37,-28.29000000000002,-0.12513269639065827
16323,5413,68,1,127.85,0.3,1063,7,51,2024-01-30,Store,1.0,Completed,Home,Cleaning,20,84.22,127.85,84.22,43.629999999999995,0.34125928822839263
16324,5413,71,4,236.54,0.3,1063,7,51,2024-01-30,Store,1.0,Completed,Home,Furniture,11,213.62,946.16,854.48,91.67999999999995,0.09689693075166986
16325,5413,75,4,177.16,0.25,1063,7,51,2024-01-30,Store,1.0,Completed,Apparel,Women,1,132.61,708.64,530.44,178.19999999999993,0.2514675999096861
16326,5413,156,1,113.47,0.25,1063,7,51,2024-01-30,Store,1.0,Completed,Beauty,Fragrance,6,105.56,113.47,105.56,7.909999999999997,0.06971005552128313
16327,5414,154,2,19.59,0.25,197,12,43,2025-11-24,Mobile,11.0,Cancelled,Beauty,Haircare,4,14.43,39.18,28.86,10.32,0.26339969372128635
16328,5415,152,3,63.27,0.1,491,11,52,2024-07-09,Mobile,5.0,Completed,Beauty,Skincare,13,37.86,189.81,113.58,76.23,0.40161213845424376
16329,5416,60,1,151.4,0.3,1157,3,88,2024-09-07,Store,11.0,Cancelled,Home,Furniture,13,104.45,151.4,104.45,46.95,0.31010568031704094
16330,5416,23,1,281.61,0.25,1157,3,88,2024-09-07,Store,11.0,Cancelled,Electronics,Audio,19,170.25,281.61,170.25,111.36000000000001,0.3954405028230532
16331,5417,8,2,63.65,0.25,872,8,5,2025-06-27,Online,9.0,Completed,Electronics,Monitors,4,44.34,127.3,88.68,38.61999999999999,0.30337784760408476
16332,5418,30,4,154.18,0.05,1158,10,78,2024-10-11,Online,12.0,Completed,Electronics,Laptops,13,99.95,616.72,399.8,216.92000000000002,0.35173174211960045
16333,5418,129,3,175.4,0.05,1158,10,78,2024-10-11,Online,12.0,Completed,Sports,Cycling,18,82.86,526.2,248.57999999999998,277.62000000000006,0.5275940706955531
16334,5418,68,1,173.52,0.05,1158,10,78,2024-10-11,Online,12.0,Completed,Home,Cleaning,20,84.22,173.52,84.22,89.30000000000001,0.514638082065468
16335,5418,151,1,211.71,0.1,1158,10,78,2024-10-11,Online,12.0,Completed,Beauty,Skincare,2,162.37,211.71,162.37,49.34,0.23305465022908697
16336,5419,38,3,223.46,0.15,514,10,78,2024-03-31,Store,9.0,Completed,Home,Decor,17,167.39,670.38,502.16999999999996,168.21000000000004,0.2509173901369373
16337,5419,50,3,19.37,0.2,514,10,78,2024-03-31,Store,9.0,Completed,Home,Cleaning,20,17.56,58.11,52.67999999999999,5.430000000000007,0.09344346928239558
16338,5419,46,4,47.98,0.15,514,10,78,2024-03-31,Store,9.0,Completed,Home,Kitchen,1,37.49,191.92,149.96,41.95999999999998,0.21863276365152137
16339,5420,57,1,224.85,0.3,471,1,9,2024-10-07,Store,3.0,Completed,Home,Furniture,14,207.8,224.85,207.8,17.049999999999983,0.07582832999777622
16340,5421,100,2,225.99,0.25,745,4,80,2025-12-23,Online,18.0,Completed,Apparel,Men,24,133.82,451.98,267.64,184.34000000000003,0.4078499048630471
16341,5421,60,1,162.21,0.25,745,4,80,2025-12-23,Online,18.0,Completed,Home,Furniture,13,104.45,162.21,104.45,57.760000000000005,0.35608162258800324
16342,5421,143,1,103.56,0.30000000000000004,745,4,80,2025-12-23,Online,18.0,Completed,Sports,Outdoor,10,85.67,103.56,85.67,17.89,0.1727500965623793
16343,5421,158,2,82.02,0.30000000000000004,745,4,80,2025-12-23,Online,18.0,Completed,Beauty,Skincare,7,70.29,164.04,140.58,23.45999999999998,0.14301389904901232
16344,5421,81,3,273.37,0.2,745,4,80,2025-12-23,Online,18.0,Completed,Apparel,Accessories,7,179.68,820.11,539.04,281.07000000000005,0.3427223177378645
16345,5422,51,2,237.44,0.2,538,11,52,2024-01-08,Online,16.0,Completed,Home,Kitchen,19,154.12,474.88,308.24,166.64,0.3509097035040431
16346,5422,176,1,20.18,0.1,538,11,52,2024-01-08,Online,16.0,Completed,Beauty,Fragrance,11,10.14,20.18,10.14,10.04,0.49752229930624375
16347,5422,53,4,127.02,0.1,538,11,52,2024-01-08,Online,16.0,Completed,Home,Decor,19,74.95,508.08,299.8,208.27999999999997,0.4099354432372854
16348,5423,74,4,287.91,0.1,1032,2,40,2024-05-25,Store,,Cancelled,Apparel,Men,4,211.48,1151.64,845.92,305.72000000000014,0.2654649022263903
16349,5424,133,1,270.21,0.05,388,2,44,2024-03-17,Store,12.0,Cancelled,Sports,Cycling,3,126.87,270.21,126.87,143.33999999999997,0.5304762962140557
16350,5425,14,1,116.54,0.1,360,3,82,2024-02-06,Store,4.0,Completed,Electronics,Accessories,5,59.28,116.54,59.28,57.260000000000005,0.49133344774326415
16351,5425,32,4,119.53,0.1,360,3,82,2024-02-06,Store,4.0,Completed,Electronics,Laptops,10,70.73,478.12,282.92,195.2,0.40826570735380235
16352,5425,27,1,93.4,0.15000000000000002,360,3,82,2024-02-06,Store,4.0,Completed,Electronics,Laptops,1,60.66,93.4,60.66,32.74000000000001,0.3505353319057817
16353,5425,88,2,185.27,0.15000000000000002,360,3,82,2024-02-06,Store,4.0,Completed,Apparel,Footwear,24,100.81,370.54,201.62,168.92000000000002,0.4558752091542074
16354,5425,43,1,258.09,0.2,360,3,82,2024-02-06,Store,4.0,Completed,Home,Decor,22,201.86,258.09,201.86,56.22999999999996,0.21786973536363272
16355,5426,138,1,162.39,0.1,1152,3,88,2025-02-27,Store,16.0,Completed,Sports,Team Sports,11,100.89,162.39,100.89,61.499999999999986,0.37871790134860517
16356,5427,123,2,125.18,0.2,1096,7,31,2024-06-12,Store,6.0,Completed,Sports,Fitness,10,74.45,250.36,148.9,101.46000000000001,0.4052564307397348
16357,5427,106,1,223.9,0.15,1096,7,31,2024-06-12,Store,6.0,Completed,Apparel,Accessories,10,141.36,223.9,141.36,82.53999999999999,0.368646717284502
16358,5427,48,1,163.27,0.15,1096,7,31,2024-06-12,Store,6.0,Completed,Home,Cleaning,14,99.84,163.27,99.84,63.43000000000001,0.38849758069455503
16359,5428,61,4,246.17,0.05,148,3,50,2024-04-20,Store,,Completed,Home,Cleaning,22,177.23,984.68,708.92,275.76,0.28005037169435754
16360,5429,101,1,312.5,0.2,1166,3,88,2024-11-07,Mobile,4.0,Completed,Apparel,Men,20,193.88,312.5,193.88,118.62,0.37958400000000003
16361,5429,42,2,195.38,0.1,1166,3,88,2024-11-07,Mobile,4.0,Completed,Home,Furniture,4,125.58,390.76,251.16,139.6,0.35725253352441394
16362,5429,18,2,103.37,0.2,1166,3,88,2024-11-07,Mobile,4.0,Completed,Electronics,Monitors,12,57.17,206.74,114.34,92.4,0.44693818322530715
16363,5429,66,1,107.45,0.1,1166,3,88,2024-11-07,Mobile,4.0,Completed,Home,Kitchen,3,56.74,107.45,56.74,50.71,0.4719404374127501
16364,5429,111,4,232.14,0.1,1166,3,88,2024-11-07,Mobile,4.0,Completed,Sports,Team Sports,5,177.73,928.56,710.92,217.64,0.23438442319290084
16365,5430,104,1,253.95,0.1,1159,4,45,2024-02-10,Store,16.0,Completed,Apparel,Footwear,10,121.75,253.95,121.75,132.2,0.5205749163221106
16366,5431,148,1,140.69,0.25,616,8,26,2025-10-17,Online,10.0,Completed,Beauty,Skincare,16,126.06,140.69,126.06,14.629999999999995,0.10398749022673962
16367,5431,78,2,292.67,0.15,616,8,26,2025-10-17,Online,10.0,Completed,Apparel,Men,21,157.87,585.34,315.74,269.6,0.46058700925957563
16368,5431,153,4,46.04,0.2,616,8,26,2025-10-17,Online,10.0,Completed,Beauty,Fragrance,3,35.45,184.16,141.8,42.359999999999985,0.2300173761946133
16369,5432,88,3,185.27,0.15,1035,8,75,2025-04-20,Store,10.0,Completed,Apparel,Footwear,24,100.81,555.8100000000001,302.43,253.38000000000005,0.45587520915420743
16370,5433,119,1,132.69,0.1,638,6,1,2024-08-17,Store,5.0,Completed,Sports,Outdoor,6,72.41,132.69,72.41,60.28,0.454291958700731
16371,5433,180,1,139.0,0.1,638,6,1,2024-08-17,Store,5.0,Completed,Beauty,Personal Care,10,83.71,139.0,83.71,55.290000000000006,0.3977697841726619
16372,5433,105,4,176.26,0.1,638,6,1,2024-08-17,Store,5.0,Completed,Apparel,Men,14,103.89,705.04,415.56,289.47999999999996,0.41058663338250306
16373,5433,7,1,225.96,0.1,638,6,1,2024-08-17,Store,5.0,Completed,Electronics,Accessories,8,143.54,225.96,143.54,82.42000000000002,0.36475482386263064
16374,5434,118,3,271.06,0.2,76,3,50,2025-11-17,Online,15.0,Completed,Sports,Fitness,6,171.23,813.1800000000001,513.6899999999999,299.4900000000001,0.3682948424703019
16375,5434,138,1,144.34,0.2,76,3,50,2025-11-17,Online,15.0,Completed,Sports,Team Sports,11,100.89,144.34,100.89,43.45,0.3010253567964528
16376,5434,90,1,226.16,0.25,76,3,50,2025-11-17,Online,15.0,Completed,Apparel,Men,16,164.8,226.16,164.8,61.359999999999985,0.2713123452423063
16377,5435,175,2,93.29,0.2,275,6,17,2025-05-20,Mobile,17.0,Cancelled,Beauty,Haircare,11,54.33,186.58,108.66,77.92000000000002,0.41762246757423094
16378,5435,117,4,54.31,0.2,275,6,17,2025-05-20,Mobile,17.0,Cancelled,Sports,Outdoor,10,54.26,217.24,217.04,0.20000000000001705,0.0009206407659731957
16379,5436,67,4,349.93,0.0,253,7,31,2024-12-07,Store,,Completed,Home,Cleaning,9,196.8,1399.72,787.2,612.52,0.4376018060755008
16380,5436,71,2,337.92,0.0,253,7,31,2024-12-07,Store,,Completed,Home,Furniture,11,213.62,675.84,427.24,248.60000000000002,0.3678385416666667
16381,5436,117,4,67.89,0.0,253,7,31,2024-12-07,Store,,Completed,Sports,Outdoor,10,54.26,271.56,217.04,54.52000000000001,0.20076594491088529
16382,5437,141,2,104.78,0.15,490,1,35,2024-02-14,Online,2.0,Completed,Sports,Team Sports,7,96.82,209.56,193.64,15.920000000000016,0.07596869631609093
16383,5438,95,1,274.08,0.35,684,1,73,2024-09-23,Online,8.0,Completed,Apparel,Men,2,188.45,274.08,188.45,85.63,0.31242702860478694
16384,5438,55,4,204.13,0.3,684,1,73,2024-09-23,Online,8.0,Completed,Home,Cleaning,17,183.99,816.52,735.96,80.55999999999995,0.09866261695978047
16385,5438,60,2,140.58,0.35,684,1,73,2024-09-23,Online,8.0,Completed,Home,Furniture,13,104.45,281.16,208.9,72.26000000000002,0.25700668658415143
16386,5438,80,2,34.8,0.35,684,1,73,2024-09-23,Online,8.0,Completed,Apparel,Footwear,13,39.56,69.6,79.12,-9.52000000000001,-0.13678160919540247
16387,5439,148,1,131.31,0.30000000000000004,45,5,47,2024-02-27,Online,18.0,Completed,Beauty,Skincare,16,126.06,131.31,126.06,5.25,0.03998172264107836
16388,5439,99,1,45.12,0.2,45,5,47,2024-02-27,Online,18.0,Completed,Apparel,Accessories,22,26.97,45.12,26.97,18.15,0.40226063829787234
16389,5439,82,3,86.95,0.25,45,5,47,2024-02-27,Online,18.0,Completed,Apparel,Men,17,84.79,260.85,254.37,6.480000000000018,0.02484186313973555
16390,5439,128,2,184.01,0.2,45,5,47,2024-02-27,Online,18.0,Completed,Sports,Outdoor,8,131.36,368.02,262.72,105.29999999999995,0.2861257540351067
16391,5439,71,4,270.34,0.2,45,5,47,2024-02-27,Online,18.0,Completed,Home,Furniture,11,213.62,1081.36,854.48,226.87999999999988,0.20980986905378404
16392,5440,125,3,35.18,0.2,126,2,12,2024-02-06,Online,15.0,Completed,Sports,Outdoor,7,20.78,105.53999999999999,62.34,43.19999999999999,0.4093234792495735
16393,5441,45,1,117.37,0.35,340,3,70,2024-03-08,Store,11.0,Completed,Home,Kitchen,13,83.28,117.37,83.28,34.09,0.29044900741245633
16394,5441,156,2,113.47,0.25,340,3,70,2024-03-08,Store,11.0,Completed,Beauty,Fragrance,6,105.56,226.94,211.12,15.819999999999993,0.06971005552128313
16395,5442,60,2,183.84,0.15000000000000002,386,7,31,2024-03-11,Online,12.0,Cancelled,Home,Furniture,13,104.45,367.68,208.9,158.78,0.43184290687554394
16396,5443,92,3,115.24,0.1,1091,11,63,2024-05-29,Store,12.0,Completed,Apparel,Women,11,70.54,345.71999999999997,211.62,134.09999999999997,0.3878861506421381
16397,5443,138,3,171.41,0.05,1091,11,63,2024-05-29,Store,12.0,Completed,Sports,Team Sports,11,100.89,514.23,302.67,211.56,0.41141123621725684
16398,5443,25,2,20.98,0.1,1091,11,63,2024-05-29,Store,12.0,Completed,Electronics,Monitors,22,15.56,41.96,31.12,10.84,0.2583412774070543
16399,5443,73,3,166.42,0.1,1091,11,63,2024-05-29,Store,12.0,Completed,Apparel,Women,13,105.26,499.26,315.78000000000003,183.47999999999996,0.36750390578055514
16400,5444,80,4,53.54,0.0,625,9,2,2024-05-27,Online,,Completed,Apparel,Footwear,13,39.56,214.16,158.24,55.91999999999999,0.26111318640268955
16401,5444,154,4,26.12,0.0,625,9,2,2024-05-27,Online,,Completed,Beauty,Haircare,4,14.43,104.48,57.72,46.760000000000005,0.4475497702909648
16402,5445,45,4,144.46,0.2,840,3,49,2025-02-17,Store,16.0,Cancelled,Home,Kitchen,13,83.28,577.84,333.12,244.72000000000003,0.4235082375744151
16403,5445,18,4,116.29,0.1,840,3,49,2025-02-17,Store,16.0,Cancelled,Electronics,Monitors,12,57.17,465.16,228.68,236.48000000000002,0.5083842118840829
16404,5445,151,2,199.95,0.15000000000000002,840,3,49,2025-02-17,Store,16.0,Cancelled,Beauty,Skincare,2,162.37,399.9,324.74,75.15999999999997,0.1879469867466866
16405,5445,84,2,273.18,0.1,840,3,49,2025-02-17,Store,16.0,Cancelled,Apparel,Footwear,14,172.24,546.36,344.48,201.88,0.36949996339409913
16406,5445,23,1,337.93,0.1,840,3,49,2025-02-17,Store,16.0,Cancelled,Electronics,Audio,19,170.25,337.93,170.25,167.68,0.4961974373390939
16407,5446,138,2,144.34,0.2,1072,10,78,2025-07-21,Store,7.0,Completed,Sports,Team Sports,11,100.89,288.68,201.78,86.9,0.3010253567964528
16408,5446,176,1,17.94,0.2,1072,10,78,2025-07-21,Store,7.0,Completed,Beauty,Fragrance,11,10.14,17.94,10.14,7.800000000000001,0.43478260869565216
16409,5446,72,1,102.25,0.1,1072,10,78,2025-07-21,Store,7.0,Completed,Home,Cleaning,7,89.89,102.25,89.89,12.36,0.120880195599022
16410,5446,60,4,194.65,0.1,1072,10,78,2025-07-21,Store,7.0,Completed,Home,Furniture,13,104.45,778.6,417.8,360.8,0.46339583868481893
16411,5446,4,2,183.02,0.1,1072,10,78,2025-07-21,Store,7.0,Completed,Electronics,Monitors,10,149.53,366.04,299.06,66.98000000000002,0.1829854660692821
16412,5447,71,2,253.44,0.25,941,1,13,2024-11-10,Online,11.0,Completed,Home,Furniture,11,213.62,506.88,427.24,79.63999999999999,0.15711805555555552
16413,5447,162,1,73.92,0.25,941,1,13,2024-11-10,Online,11.0,Completed,Beauty,Haircare,10,49.81,73.92,49.81,24.11,0.3261634199134199
16414,5447,53,3,91.73,0.35,941,1,13,2024-11-10,Online,11.0,Completed,Home,Decor,19,74.95,275.19,224.85000000000002,50.339999999999975,0.18292815872669782
16415,5448,14,3,129.49,0.0,982,8,29,2024-01-17,Store,,Cancelled,Electronics,Accessories,5,59.28,388.47,177.84,210.63000000000002,0.5422040311993205
16416,5449,152,4,52.72,0.25,278,7,51,2024-09-23,Online,11.0,Completed,Beauty,Skincare,13,37.86,210.88,151.44,59.44,0.281866464339909
16417,5450,136,2,216.11,0.2,128,12,58,2024-07-16,Store,6.0,Completed,Sports,Team Sports,13,142.88,432.22,285.76,146.46000000000004,0.33885521262320123
16418,5450,120,4,294.78,0.15,128,12,58,2024-07-16,Store,6.0,Completed,Sports,Cycling,9,178.25,1179.12,713.0,466.1199999999999,0.39531175792116147
16419,5450,92,1,108.83,0.15,128,12,58,2024-07-16,Store,6.0,Completed,Apparel,Women,11,70.54,108.83,70.54,38.28999999999999,0.35183313424607177
16420,5451,109,1,131.34,0.0,191,4,80,2025-07-17,Mobile,,Completed,Sports,Outdoor,24,86.96,131.34,86.96,44.38000000000001,0.3379016293589159
16421,5452,124,1,41.46,0.1,999,5,60,2025-04-25,Store,7.0,Completed,Sports,Outdoor,15,27.9,41.46,27.9,13.560000000000002,0.3270622286541245
16422,5452,114,1,27.38,0.2,999,5,60,2025-04-25,Store,7.0,Completed,Sports,Team Sports,11,20.29,27.38,20.29,7.09,0.2589481373265157
16423,5453,33,4,172.36,0.2,125,5,42,2024-03-06,Store,10.0,Completed,Electronics,Laptops,3,162.19,689.44,648.76,40.680000000000064,0.05900440937572531
16424,5453,113,4,196.99,0.15,125,5,42,2024-03-06,Store,10.0,Completed,Sports,Fitness,6,185.24,787.96,740.96,47.0,0.059647697852682875
16425,5453,119,3,117.94,0.2,125,5,42,2024-03-06,Store,10.0,Completed,Sports,Outdoor,6,72.41,353.82,217.23,136.59,0.38604375105986094
16426,5453,34,1,353.91,0.15,125,5,42,2024-03-06,Store,10.0,Completed,Electronics,Laptops,24,202.07,353.91,202.07,151.84000000000003,0.4290356305275353
16427,5453,114,2,29.09,0.15,125,5,42,2024-03-06,Store,10.0,Completed,Sports,Team Sports,11,20.29,58.18,40.58,17.6,0.3025094534204194
16428,5454,16,2,92.71,0.30000000000000004,943,2,48,2024-11-25,Online,17.0,Completed,Electronics,Monitors,3,59.97,185.42,119.94,65.47999999999999,0.3531442131377413
16429,5454,10,3,388.74,0.2,943,2,48,2024-11-25,Online,17.0,Completed,Electronics,Laptops,1,215.77,1166.22,647.3100000000001,518.91,0.444950352420641
16430,5454,4,4,162.69,0.2,943,2,48,2024-11-25,Online,17.0,Completed,Electronics,Monitors,10,149.53,650.76,598.12,52.639999999999986,0.08089003626528979
16431,5454,131,3,88.52,0.25,943,2,48,2024-11-25,Online,17.0,Completed,Sports,Outdoor,14,74.95,265.56,224.85000000000002,40.70999999999998,0.15329868956168088
16432,5455,81,2,256.28,0.25,737,2,48,2024-09-01,Mobile,10.0,Completed,Apparel,Accessories,7,179.68,512.56,359.36,153.19999999999993,0.2988918370532229
16433,5455,101,4,332.03,0.15,737,2,48,2024-09-01,Mobile,10.0,Completed,Apparel,Men,20,193.88,1328.12,775.52,552.5999999999999,0.41607686052465137
16434,5455,138,4,153.37,0.15,737,2,48,2024-09-01,Mobile,10.0,Completed,Sports,Team Sports,11,100.89,613.48,403.56,209.92000000000002,0.3421790441416183
16435,5456,96,1,355.78,0.0,382,10,71,2024-07-28,Store,,Completed,Apparel,Accessories,12,184.94,355.78,184.94,170.83999999999997,0.4801843836078475
16436,5456,75,1,236.22,0.0,382,10,71,2024-07-28,Store,,Completed,Apparel,Women,1,132.61,236.22,132.61,103.60999999999999,0.4386165438997544
16437,5456,64,4,234.86,0.0,382,10,71,2024-07-28,Store,,Completed,Home,Decor,22,127.45,939.44,509.8,429.64000000000004,0.45733628544664906
16438,5457,85,1,90.8,0.1,430,12,11,2025-02-16,Store,7.0,Cancelled,Apparel,Accessories,19,73.31,90.8,73.31,17.489999999999995,0.1926211453744493
