order_item_id,order_id,product_id,quantity,unit_price,discount_rate
14459,4781,39,2,171.71,0.25
14460,4782,121,3,388.21,0.1
14461,4782,76,1,136.43,0.1
14462,4782,9,4,173.66,0.1
14463,4782,17,2,84.46,0.1
14464,4782,13,1,53.77,0.1
14465,4783,97,1,192.77,0.2
14466,4783,96,3,284.62,0.2
14467,4783,97,3,180.72,0.25
14468,4783,110,3,85.76,0.2
14469,4783,14,3,90.64,0.30000000000000004
14470,4784,34,4,291.46,0.3
14471,4784,136,4,202.6,0.25
14472,4784,157,3,199.88,0.25
14473,4785,127,2,130.71,0.0
14474,4786,152,1,52.72,0.25
14475,4786,129,1,129.24,0.3
14476,4787,68,1,155.25,0.15000000000000002
14477,4787,111,2,232.14,0.1
14478,4787,112,1,230.93,0.1
14479,4787,22,4,81.82,0.15000000000000002
14480,4787,44,4,224.15,0.2
14481,4788,72,3,90.89,0.2
14482,4788,177,1,216.43,0.2
14483,4789,105,2,166.46,0.15
14484,4789,48,3,144.06,0.25
14485,4789,24,4,356.46,0.15
14486,4789,62,3,305.02,0.15
14487,4790,94,4,94.13,0.25
14488,4790,81,1,239.2,0.30000000000000004
14489,4791,85,3,75.67,0.25
14490,4791,65,1,341.62,0.25
14491,4791,91,3,302.2,0.25
14492,4791,177,4,202.91,0.25
14493,4792,8,1,63.65,0.25
14494,4792,40,3,129.94,0.25
14495,4792,54,4,118.2,0.3
14496,4792,163,3,274.19,0.25
14497,4793,24,3,377.43,0.1
14498,4794,169,4,76.6,0.25
14499,4794,40,1,129.94,0.25
14500,4794,108,3,187.81,0.35
14501,4794,38,1,197.17,0.25
14502,4795,72,3,90.89,0.2
14503,4795,88,4,152.57,0.30000000000000004
14504,4796,40,2,147.26,0.15000000000000002
14505,4796,114,1,30.8,0.1
14506,4797,49,1,224.18,0.0
14507,4797,113,1,231.75,0.0
14508,4797,60,3,216.28,0.0
14509,4797,77,3,494.18,0.0
14510,4798,27,3,98.89,0.1
14511,4798,21,2,24.58,0.1
14512,4798,158,2,93.74,0.2
14513,4798,140,2,223.06,0.2
14514,4799,57,1,321.21,0.0
14515,4800,33,4,183.13,0.15000000000000002
14516,4800,124,2,41.46,0.1
14517,4800,37,3,212.75,0.05
14518,4801,126,1,48.24,0.15
14519,4802,85,4,90.8,0.1
14520,4802,72,2,96.57,0.15000000000000002
14521,4802,4,4,162.69,0.2
14522,4802,73,1,166.42,0.1
14523,4802,82,2,104.35,0.1
14524,4803,179,3,78.78,0.30000000000000004
14525,4803,128,3,184.01,0.2
14526,4804,100,4,301.32,0.0
14527,4804,147,3,189.79,0.1
14528,4804,89,3,120.53,0.1
14529,4804,118,4,338.83,0.0
14530,4804,25,2,23.31,0.0
14531,4805,120,2,346.8,0.0
14532,4805,106,1,263.41,0.0
14533,4805,81,1,341.71,0.0
14534,4805,177,2,270.54,0.0
14535,4805,124,2,46.07,0.0
14536,4806,120,1,277.44,0.2
14537,4806,127,4,98.03,0.25
14538,4807,170,1,13.29,0.15000000000000002
14539,4807,106,2,223.9,0.15000000000000002
14540,4808,151,4,188.18,0.2
14541,4808,40,2,129.94,0.25
14542,4808,142,4,259.05,0.30000000000000004
14543,4809,144,4,100.4,0.25
14544,4809,137,2,49.76,0.25
14545,4809,162,1,73.92,0.25
14546,4809,170,4,10.94,0.3
14547,4809,137,4,49.76,0.25
14548,4810,120,3,277.44,0.2
14549,4810,165,2,167.27,0.15
14550,4810,19,2,197.52,0.25
14551,4811,27,2,109.88,0.0
14552,4812,12,3,207.36,0.15
14553,4812,14,2,110.07,0.15
14554,4812,105,4,166.46,0.15
14555,4812,166,2,204.64,0.15
14556,4812,4,4,172.86,0.15
14557,4813,157,4,226.53,0.15
14558,4813,133,1,241.77,0.15
14559,4813,173,2,340.78,0.25
14560,4814,65,2,387.18,0.15
14561,4814,99,4,42.3,0.25
14562,4814,141,3,104.78,0.15
14563,4814,95,1,337.33,0.2
14564,4815,92,1,102.43,0.2
14565,4816,150,3,227.77,0.25
14566,4816,90,3,226.16,0.25
14567,4816,57,4,240.91,0.25
14568,4816,154,2,19.59,0.25
14569,4817,42,1,162.82,0.25
14570,4817,149,2,136.47,0.2
14571,4818,108,3,216.7,0.25
14572,4818,50,1,16.95,0.30000000000000004
14573,4818,42,4,173.67,0.2
14574,4818,20,3,105.71,0.25
14575,4819,52,3,59.32,0.25
14576,4819,176,1,16.82,0.25
14577,4819,94,4,94.13,0.25
14578,4820,116,4,358.17,0.1
14579,4820,112,4,205.27,0.2
14580,4820,154,3,23.51,0.1
14581,4820,137,4,59.71,0.1
14582,4821,116,2,358.17,0.1
14583,4821,20,1,119.81,0.15000000000000002
14584,4821,138,2,162.39,0.1
14585,4822,177,1,216.43,0.2
14586,4822,107,3,150.13,0.1
14587,4822,111,4,206.34,0.2
14588,4822,140,2,250.94,0.1
14589,4823,16,3,105.96,0.2
14590,4823,67,3,279.94,0.2
14591,4824,19,3,210.69,0.2
14592,4824,16,3,112.58,0.15
14593,4824,162,4,83.78,0.15
14594,4824,2,2,99.22,0.2
14595,4824,155,3,216.38,0.2
14596,4825,14,3,97.12,0.25
14597,4825,142,1,277.55,0.25
14598,4825,49,1,179.34,0.2
14599,4825,149,4,136.47,0.2
14600,4825,9,3,154.36,0.2
14601,4826,133,4,270.21,0.05
14602,4826,84,1,303.53,0.0
14603,4826,97,3,228.91,0.05
14604,4827,61,4,259.13,0.0
14605,4827,52,1,75.14,0.05
14606,4828,13,1,50.78,0.15
14607,4828,75,4,188.98,0.2
14608,4829,118,1,288.01,0.15
14609,4830,50,2,20.58,0.15000000000000002
14610,4830,138,3,162.39,0.1
14611,4831,155,4,270.47,0.0
14612,4831,143,1,147.94,0.0
14613,4831,105,3,176.26,0.1
14614,4832,103,3,145.87,0.0
14615,4832,135,3,393.12,0.0
14616,4832,111,2,245.03,0.05
14617,4832,137,3,59.71,0.1
14618,4832,88,3,217.96,0.0
14619,4833,36,4,58.19,0.1
14620,4833,54,1,135.09,0.2
14621,4834,32,3,92.97,0.30000000000000004
14622,4835,170,4,15.63,0.0
14623,4835,92,4,115.24,0.1
14624,4835,169,2,97.02,0.05
14625,4835,87,3,100.78,0.0
14626,4836,161,2,203.81,0.2
14627,4836,61,4,207.3,0.2
14628,4837,100,4,271.19,0.1
14629,4837,80,2,45.51,0.15000000000000002
14630,4837,153,2,51.8,0.1
14631,4837,108,4,231.15,0.2
14632,4837,66,1,107.45,0.1
14633,4838,130,2,135.59,0.1
14634,4838,158,2,99.59,0.15000000000000002
14635,4838,115,3,389.19,0.1
14636,4838,51,4,267.12,0.1
14637,4839,9,4,192.95,0.0
14638,4839,22,2,96.26,0.0
14639,4839,6,1,50.27,0.1
14640,4840,176,1,22.42,0.0
14641,4840,153,1,57.55,0.0
14642,4841,44,1,196.13,0.30000000000000004
14643,4841,88,1,174.37,0.2
14644,4841,89,4,107.14,0.2
14645,4841,86,4,233.97,0.30000000000000004
14646,4842,74,4,239.92,0.25
14647,4843,67,4,279.94,0.2
14648,4843,82,1,81.16,0.30000000000000004
14649,4843,72,4,79.53,0.30000000000000004
14650,4843,45,4,135.43,0.25
14651,4844,13,1,47.79,0.2
14652,4844,111,1,180.55,0.30000000000000004
14653,4844,35,1,43.28,0.2
14654,4844,152,4,56.24,0.2
14655,4844,58,1,235.97,0.25
14656,4845,86,1,300.82,0.1
14657,4845,91,3,362.65,0.1
14658,4845,93,2,220.89,0.1
14659,4845,144,3,120.47,0.1
14660,4845,46,2,50.81,0.1
14661,4846,71,2,270.34,0.2
14662,4846,4,2,142.35,0.30000000000000004
14663,4846,43,3,258.09,0.2
14664,4846,42,1,162.82,0.25
14665,4846,131,1,88.52,0.25
14666,4847,46,2,53.63,0.05
14667,4847,180,4,146.72,0.05
14668,4847,104,2,239.84,0.15000000000000002
14669,4848,19,2,237.02,0.1
14670,4849,1,3,242.88,0.05
14671,4849,42,1,206.24,0.05
14672,4850,102,2,272.71,0.1
14673,4851,13,4,47.79,0.2
14674,4851,122,2,199.92,0.30000000000000004
14675,4852,154,3,22.2,0.15
14676,4852,43,3,241.96,0.25
14677,4852,177,4,229.96,0.15
14678,4852,60,1,162.21,0.25
14679,4852,14,2,110.07,0.15
14680,4853,149,2,153.53,0.1
14681,4853,139,4,342.79,0.15000000000000002
14682,4854,103,2,131.28,0.1
14683,4854,16,4,105.96,0.2
14684,4855,80,2,40.16,0.25
14685,4855,63,2,210.9,0.25
14686,4856,12,3,170.76,0.30000000000000004
14687,4857,142,2,296.06,0.2
14688,4858,66,1,107.45,0.1
14689,4858,121,4,431.34,0.0
14690,4858,57,3,305.15,0.05
14691,4858,35,3,54.1,0.0
14692,4859,153,1,48.92,0.15
14693,4859,44,2,238.16,0.15
14694,4859,170,1,11.72,0.25
14695,4859,39,3,194.61,0.15
14696,4860,112,1,256.59,0.0
14697,4860,129,1,166.17,0.1
14698,4860,92,3,128.04,0.0
14699,4861,104,4,211.63,0.25
14700,4861,15,3,201.06,0.2
14701,4862,17,1,79.76,0.15
14702,4862,52,2,67.23,0.15
14703,4863,61,3,168.43,0.35
14704,4864,159,3,219.62,0.35
14705,4864,69,3,35.58,0.35
14706,4864,137,3,49.76,0.25
14707,4865,136,2,175.59,0.35
14708,4865,147,3,158.16,0.25
14709,4865,114,4,25.66,0.25
14710,4865,63,2,182.78,0.35
14711,4865,85,4,75.67,0.25
14712,4866,123,1,133.01,0.15
14713,4866,12,1,195.16,0.2
14714,4867,28,2,346.77,0.15
14715,4867,59,3,221.38,0.2
14716,4867,49,1,190.55,0.15
14717,4867,138,4,153.37,0.15
14718,4867,6,3,47.48,0.15
14719,4868,32,1,92.97,0.3
14720,4868,72,3,73.85,0.35
14721,4869,20,2,119.81,0.15000000000000002
14722,4869,58,4,283.17,0.1
14723,4869,145,3,317.53,0.1
14724,4870,89,3,100.44,0.25
14725,4870,114,4,22.24,0.35
14726,4870,103,1,109.4,0.25
14727,4870,71,1,253.44,0.25
14728,4871,163,4,347.3,0.05
14729,4872,127,2,130.71,0.0
14730,4872,150,2,303.69,0.0
14731,4873,41,4,162.29,0.2
14732,4873,116,2,278.58,0.30000000000000004
14733,4873,166,4,192.6,0.2
14734,4874,49,2,224.18,0.0
14735,4875,72,2,90.89,0.2
14736,4875,125,3,30.78,0.30000000000000004
14737,4875,17,2,70.38,0.25
14738,4875,167,2,183.73,0.25
14739,4875,143,3,103.56,0.30000000000000004
14740,4876,170,3,14.07,0.1
14741,4876,138,2,162.39,0.1
14742,4877,164,2,165.9,0.2
14743,4877,20,2,98.66,0.30000000000000004
14744,4878,114,3,30.8,0.1
14745,4878,45,3,171.54,0.05
14746,4878,164,1,197.0,0.05
14747,4879,28,4,346.77,0.15
14748,4879,176,2,19.06,0.15
14749,4880,114,2,23.95,0.3
14750,4880,137,4,43.13,0.35
14751,4880,81,3,256.28,0.25
14752,4880,28,4,265.18,0.35
14753,4881,24,4,356.46,0.15
14754,4881,28,3,346.77,0.15
14755,4881,164,3,165.9,0.2
14756,4881,120,4,260.1,0.25
14757,4881,36,2,54.96,0.15
14758,4882,180,3,131.27,0.15
14759,4882,158,1,99.59,0.15
14760,4882,170,3,12.5,0.2
14761,4883,56,1,170.52,0.2
14762,4883,115,2,345.94,0.2
14763,4883,99,1,42.3,0.25
14764,4884,102,3,227.26,0.25
14765,4884,150,1,227.77,0.25
14766,4885,134,2,95.47,0.30000000000000004
14767,4885,61,4,207.3,0.2
14768,4885,86,4,267.39,0.2
14769,4886,15,4,213.63,0.15
14770,4886,48,2,144.06,0.25
14771,4887,83,1,288.7,0.25
14772,4887,34,3,312.28,0.25
14773,4887,74,2,223.93,0.3
14774,4887,124,4,34.55,0.25
14775,4887,70,3,265.4,0.25
14776,4888,169,3,86.81,0.15
14777,4888,62,1,305.02,0.15
14778,4889,81,4,273.37,0.2
14779,4890,132,1,169.06,0.1
14780,4890,46,2,47.98,0.15000000000000002
14781,4891,166,1,192.6,0.2
14782,4891,14,4,103.59,0.2
14783,4891,113,1,185.4,0.2
14784,4892,112,3,256.59,0.0
14785,4892,105,2,195.84,0.0
14786,4892,159,4,304.09,0.1
14787,4892,149,4,170.59,0.0
14788,4893,33,3,204.68,0.05
14789,4893,8,1,80.63,0.05
14790,4893,78,3,327.1,0.05
14791,4893,75,1,200.79,0.15000000000000002
14792,4893,139,4,362.95,0.1
14793,4894,14,1,123.02,0.05
14794,4894,76,3,151.59,0.0
14795,4894,165,1,186.95,0.05
14796,4894,163,4,347.3,0.05
14797,4895,127,3,104.57,0.2
14798,4895,97,4,216.86,0.1
14799,4895,77,3,444.76,0.1
14800,4895,121,4,345.07,0.2
14801,4896,173,4,454.37,0.0
14802,4897,132,4,150.28,0.2
14803,4898,97,1,192.77,0.2
14804,4899,28,4,407.97,0.0
14805,4899,95,4,421.66,0.0
14806,4899,101,4,371.09,0.05
14807,4900,129,4,147.7,0.2
14808,4900,95,2,316.25,0.25
14809,4901,3,4,216.19,0.1
14810,4902,9,3,154.36,0.2
14811,4902,178,4,40.26,0.2
14812,4902,106,2,210.73,0.2
14813,4903,31,1,49.35,0.25
14814,4903,98,4,113.39,0.3
14815,4903,145,2,264.61,0.25
14816,4903,133,1,199.1,0.3
14817,4904,86,4,217.26,0.35
14818,4904,89,2,100.44,0.25
14819,4904,84,2,227.65,0.25
14820,4904,11,1,178.74,0.25
14821,4905,109,2,91.94,0.30000000000000004
14822,4905,74,1,223.93,0.30000000000000004
14823,4905,112,3,205.27,0.2
14824,4906,93,2,184.07,0.25
14825,4906,1,3,191.75,0.25
14826,4906,92,1,83.23,0.35
14827,4907,61,4,194.35,0.25
14828,4907,121,2,323.5,0.25
14829,4907,122,1,214.2,0.25
14830,4907,124,2,29.95,0.35
14831,4907,73,1,120.19,0.35
14832,4908,122,4,214.2,0.25
14833,4908,26,3,243.46,0.3
14834,4908,108,2,216.7,0.25
14835,4908,87,2,75.59,0.25
14836,4908,9,2,144.71,0.25
14837,4909,164,3,186.63,0.1
14838,4909,149,2,153.53,0.1
14839,4909,98,3,129.58,0.2
14840,4909,81,4,307.54,0.1
14841,4909,15,2,226.2,0.1
14842,4910,96,4,302.41,0.15000000000000002
14843,4910,156,3,121.03,0.2
14844,4910,6,3,50.27,0.1
14845,4910,15,4,226.2,0.1
14846,4911,172,1,111.89,0.25
14847,4911,5,3,286.34,0.25
14848,4911,25,1,15.15,0.35
14849,4911,1,1,166.18,0.35
14850,4912,151,4,199.95,0.15000000000000002
14851,4912,53,2,127.02,0.1
14852,4912,120,3,312.12,0.1
14853,4912,123,1,133.01,0.15000000000000002
14854,4913,21,4,23.21,0.15
14855,4913,176,4,17.94,0.2
14856,4913,166,2,180.56,0.25
14857,4913,161,2,191.07,0.25
14858,4914,70,2,247.71,0.3
14859,4914,45,4,135.43,0.25
14860,4915,96,2,337.99,0.05
14861,4915,126,2,53.91,0.05
14862,4916,26,3,260.85,0.25
14863,4916,163,2,274.19,0.25
14864,4916,18,4,96.91,0.25
14865,4916,155,3,202.85,0.25
14866,4917,88,3,174.37,0.2
14867,4917,37,1,156.76,0.30000000000000004
14868,4917,8,4,67.9,0.2
14869,4917,145,1,282.25,0.2
14870,4917,150,2,227.77,0.25
14871,4918,27,1,87.9,0.2
14872,4918,45,1,135.43,0.25
14873,4919,106,3,210.73,0.2
14874,4919,169,3,81.7,0.2
14875,4919,40,3,121.27,0.30000000000000004
14876,4919,163,2,292.46,0.2
14877,4920,45,2,144.46,0.2
14878,4921,108,3,202.26,0.30000000000000004
14879,4922,179,1,84.41,0.25
14880,4922,48,2,144.06,0.25
14881,4923,47,1,73.42,0.15
14882,4923,61,3,194.35,0.25
14883,4923,72,4,90.89,0.2
14884,4923,100,4,241.06,0.2
14885,4923,14,4,110.07,0.15
14886,4924,57,4,224.85,0.30000000000000004
14887,4924,41,3,162.29,0.2
14888,4924,130,4,112.99,0.25
14889,4924,113,1,185.4,0.2
14890,4924,16,2,105.96,0.2
14891,4925,14,2,110.07,0.15
14892,4925,106,2,223.9,0.15
14893,4926,101,3,390.62,0.0
14894,4926,32,1,132.81,0.0
14895,4926,137,1,63.03,0.05
14896,4926,72,4,107.93,0.05
14897,4926,149,3,170.59,0.0
14898,4927,156,2,128.6,0.15000000000000002
14899,4927,98,2,145.78,0.1
14900,4927,119,2,125.32,0.15000000000000002
14901,4928,142,2,314.56,0.15
14902,4928,134,4,115.93,0.15
14903,4928,133,1,241.77,0.15
14904,4928,63,3,239.02,0.15
14905,4928,60,4,162.21,0.25
14906,4929,167,3,183.73,0.25
14907,4929,115,4,302.7,0.30000000000000004
14908,4929,164,3,155.53,0.25
14909,4929,3,3,192.17,0.2
14910,4929,114,3,27.38,0.2
14911,4930,11,4,202.57,0.15
14912,4930,39,1,171.71,0.25
14913,4930,137,3,56.4,0.15
14914,4931,42,1,184.53,0.15
14915,4931,120,2,294.78,0.15
14916,4931,38,4,197.17,0.25
14917,4931,147,1,179.25,0.15
14918,4931,135,4,314.5,0.2
14919,4932,6,4,39.1,0.30000000000000004
14920,4932,108,2,216.7,0.25
14921,4932,169,4,76.6,0.25
14922,4932,54,4,126.65,0.25
14923,4932,57,3,256.97,0.2
14924,4933,148,2,150.06,0.2
14925,4933,177,2,216.43,0.2
14926,4934,85,2,90.8,0.1
14927,4935,77,2,494.18,0.0
14928,4935,74,4,287.91,0.1
14929,4935,147,4,210.88,0.0
14930,4935,95,1,421.66,0.0
14931,4935,177,1,243.49,0.1
14932,4936,51,1,237.44,0.2
14933,4937,169,2,86.81,0.15000000000000002
14934,4937,67,4,314.94,0.1
14935,4938,120,4,294.78,0.15000000000000002
14936,4938,164,2,186.63,0.1
14937,4938,149,1,153.53,0.1
14938,4939,23,1,319.16,0.15000000000000002
14939,4939,85,4,90.8,0.1
14940,4939,150,3,273.32,0.1
14941,4940,6,4,41.89,0.25
14942,4940,180,2,115.83,0.25
14943,4941,6,1,44.69,0.2
14944,4942,65,1,341.62,0.25
14945,4942,132,4,140.89,0.25
14946,4942,117,2,50.92,0.25
14947,4942,132,3,140.89,0.25
14948,4942,47,2,64.78,0.25
14949,4943,157,3,239.86,0.1
14950,4943,103,2,131.28,0.1
14951,4943,120,3,277.44,0.2
14952,4943,64,3,211.37,0.1
14953,4944,95,3,316.25,0.25
14954,4944,117,4,50.92,0.25
14955,4944,151,1,152.9,0.35
14956,4944,132,2,140.89,0.25
14957,4944,37,2,167.96,0.25
14958,4945,161,4,203.81,0.2
14959,4945,141,1,98.62,0.2
14960,4945,33,2,150.81,0.30000000000000004
14961,4945,114,1,27.38,0.2
14962,4946,165,2,177.11,0.1
14963,4946,149,3,153.53,0.1
14964,4946,171,1,133.51,0.1
14965,4946,24,1,356.46,0.15000000000000002
14966,4947,47,3,86.38,0.0
14967,4947,58,3,314.63,0.0
14968,4947,107,3,166.81,0.0
14969,4948,53,4,112.9,0.2
14970,4948,174,2,277.47,0.2
14971,4948,4,1,152.52,0.25
14972,4949,61,3,220.26,0.15000000000000002
14973,4949,2,2,111.62,0.1
14974,4949,140,2,250.94,0.1
14975,4950,89,3,107.14,0.2
14976,4950,101,2,351.56,0.1
14977,4950,160,1,212.04,0.1
14978,4950,170,1,13.29,0.15000000000000002
14979,4950,31,1,55.93,0.15000000000000002
14980,4951,100,3,301.32,0.0
14981,4951,46,3,56.45,0.0
14982,4951,51,3,296.8,0.0
14983,4951,71,4,304.13,0.1
14984,4952,80,3,53.54,0.0
14985,4952,81,2,341.71,0.0
14986,4952,11,3,238.32,0.0
14987,4953,79,2,60.72,0.15000000000000002
14988,4953,81,4,273.37,0.2
14989,4953,26,4,278.24,0.2
14990,4954,106,4,223.9,0.15
14991,4954,160,2,200.26,0.15
14992,4954,153,3,46.04,0.2
14993,4954,174,2,277.47,0.2
14994,4955,78,2,258.24,0.25
14995,4955,41,1,152.15,0.25
14996,4956,36,4,48.49,0.25
14997,4956,144,1,113.78,0.15
14998,4957,73,4,138.68,0.25
14999,4958,83,1,288.7,0.25
15000,4958,70,2,265.4,0.25
15001,4958,119,2,95.83,0.35
15002,4958,68,1,118.72,0.35
15003,4959,84,2,242.82,0.2
15004,4959,103,2,116.7,0.2
15005,4959,136,2,216.11,0.2
15006,4959,100,4,241.06,0.2
15007,4960,16,3,99.34,0.25
15008,4961,146,1,123.62,0.1
15009,4962,121,3,301.94,0.30000000000000004
15010,4962,149,3,136.47,0.2
15011,4962,138,4,144.34,0.2
15012,4963,124,3,46.07,0.0
15013,4964,116,2,358.17,0.1
15014,4964,31,4,65.8,0.0
15015,4965,39,4,183.16,0.2
15016,4966,90,1,286.47,0.05
15017,4967,19,1,210.69,0.2
15018,4967,153,2,46.04,0.2
15019,4967,51,3,237.44,0.2
15020,4968,90,3,241.24,0.2
15021,4968,162,1,73.92,0.25
15022,4968,90,4,241.24,0.2
15023,4968,58,4,251.7,0.2
15024,4968,13,2,47.79,0.2
15025,4969,168,3,232.06,0.25
15026,4969,63,4,196.84,0.30000000000000004
15027,4969,180,4,115.83,0.25
15028,4969,128,4,184.01,0.2
15029,4970,113,1,196.99,0.15
15030,4970,17,3,79.76,0.15
15031,4970,6,1,47.48,0.15
15032,4971,10,2,364.45,0.25
15033,4971,52,1,59.32,0.25
15034,4971,85,2,65.58,0.35
15035,4971,148,4,140.69,0.25
15036,4972,45,2,135.43,0.25
15037,4973,70,3,247.71,0.3
15038,4973,116,3,298.48,0.25
15039,4973,180,4,115.83,0.25
15040,4974,72,3,96.57,0.15000000000000002
15041,4974,17,4,84.46,0.1
15042,4974,155,2,229.9,0.15000000000000002
15043,4974,77,2,444.76,0.1
15044,4974,154,2,23.51,0.1
15045,4975,125,3,28.58,0.35
15046,4976,173,1,318.06,0.30000000000000004
15047,4976,93,3,196.34,0.2
15048,4976,3,1,180.16,0.25
15049,4976,141,1,92.45,0.25
15050,4976,54,2,135.09,0.2
15051,4977,35,1,51.39,0.05
15052,4977,13,1,53.77,0.1
15053,4977,174,3,346.84,0.0
15054,4978,76,4,151.59,0.0
15055,4978,151,2,235.23,0.0
15056,4978,130,3,135.59,0.1
15057,4978,165,4,196.79,0.0
15058,4978,84,3,303.53,0.0
15059,4979,111,3,206.34,0.2
15060,4979,167,3,195.98,0.2
15061,4979,145,2,282.25,0.2
15062,4979,149,4,136.47,0.2
15063,4980,81,2,307.54,0.1
15064,4980,75,4,224.41,0.05
15065,4981,52,2,71.19,0.1
15066,4981,97,4,204.82,0.15000000000000002
15067,4982,90,1,226.16,0.25
15068,4982,177,4,189.38,0.3
15069,4983,6,4,53.07,0.05
15070,4983,102,3,303.01,0.0
15071,4983,15,3,251.33,0.0
15072,4983,160,4,212.04,0.1
15073,4983,36,1,64.66,0.0
15074,4984,36,1,48.49,0.25
15075,4984,61,4,220.26,0.15
15076,4985,161,2,254.76,0.0
15077,4985,180,4,154.44,0.0
15078,4985,176,3,22.42,0.0
15079,4985,133,2,270.21,0.05
15080,4985,154,3,26.12,0.0
15081,4986,19,3,223.86,0.15
15082,4986,23,1,281.61,0.25
15083,4986,10,2,413.04,0.15
15084,4986,14,4,110.07,0.15
15085,4987,117,2,67.89,0.0
15086,4987,115,2,410.81,0.05
15087,4987,129,1,184.63,0.0
15088,4988,112,3,205.27,0.2
15089,4988,43,4,225.83,0.30000000000000004
15090,4988,141,2,98.62,0.2
15091,4989,34,4,416.37,0.0
15092,4989,172,1,141.72,0.05
15093,4989,11,1,238.32,0.0
15094,4990,81,2,290.45,0.15
15095,4990,101,2,292.97,0.25
15096,4991,22,3,67.38,0.30000000000000004
15097,4991,61,4,207.3,0.2
15098,4991,28,1,305.98,0.25
15099,4991,157,4,186.56,0.30000000000000004
15100,4992,156,3,121.03,0.2
15101,4992,29,3,258.36,0.1
15102,4993,13,4,53.77,0.1
15103,4994,70,4,318.48,0.1
15104,4994,17,1,84.46,0.1
15105,4994,148,3,150.06,0.2
15106,4994,137,1,59.71,0.1
15107,4994,160,1,188.48,0.2
15108,4995,178,3,37.74,0.25
15109,4995,88,4,141.67,0.35
15110,4996,42,3,162.82,0.25
15111,4996,56,3,159.86,0.25
15112,4997,29,1,272.72,0.05
15113,4998,48,4,124.85,0.35
15114,4998,170,4,11.72,0.25
15115,4998,129,4,138.47,0.25
15116,4998,73,4,138.68,0.25
15117,4999,98,3,129.58,0.2
15118,4999,36,1,51.73,0.2
15119,5000,14,4,84.17,0.35
15120,5000,112,4,166.78,0.35
15121,5001,26,2,295.63,0.15
15122,5001,36,1,48.49,0.25
15123,5001,146,1,103.02,0.25
15124,5001,143,1,125.75,0.15
15125,5001,176,2,19.06,0.15
15126,5002,47,1,69.1,0.2
15127,5002,140,4,223.06,0.2
15128,5002,117,3,54.31,0.2
15129,5003,30,4,121.72,0.25
15130,5003,108,1,245.6,0.15
15131,5003,33,4,183.13,0.15
15132,5004,46,4,56.45,0.0
15133,5004,130,2,150.65,0.0
15134,5004,21,4,25.94,0.05
15135,5005,107,1,150.13,0.1
15136,5005,136,2,216.11,0.2
15137,5005,26,3,313.02,0.1
15138,5005,129,3,166.17,0.1
15139,5006,88,4,207.06,0.05
15140,5006,22,4,91.45,0.05
15141,5006,43,3,306.48,0.05
15142,5006,149,1,145.0,0.15000000000000002
15143,5007,101,3,390.62,0.0
15144,5007,180,4,154.44,0.0
15145,5007,120,3,346.8,0.0
15146,5008,5,1,343.61,0.1
15147,5009,141,4,98.62,0.2
15148,5010,10,4,388.74,0.2
15149,5011,162,4,78.85,0.2
15150,5011,118,1,254.12,0.25
15151,5011,169,2,81.7,0.2
15152,5011,1,1,204.53,0.2
15153,5012,61,3,233.22,0.1
15154,5012,135,3,393.12,0.0
15155,5013,139,4,383.12,0.05
15156,5013,140,3,237.0,0.15000000000000002
15157,5014,79,1,57.15,0.2
15158,5015,15,2,213.63,0.15
15159,5016,55,3,262.46,0.1
15160,5016,80,3,45.51,0.15000000000000002
15161,5016,73,3,166.42,0.1
15162,5016,129,1,156.94,0.15000000000000002
15163,5017,49,3,168.13,0.25
15164,5017,85,2,85.76,0.15
15165,5017,119,2,117.94,0.2
15166,5017,108,2,231.15,0.2
15167,5018,42,1,141.11,0.35
15168,5018,72,2,73.85,0.35
15169,5018,26,2,260.85,0.25
15170,5018,75,1,177.16,0.25
15171,5019,26,4,278.24,0.2
15172,5019,114,1,27.38,0.2
15173,5020,173,2,340.78,0.25
15174,5021,136,2,216.11,0.2
15175,5022,14,1,123.02,0.05
15176,5022,89,4,127.22,0.05
15177,5022,164,2,207.37,0.0
15178,5022,80,1,53.54,0.0
15179,5023,108,3,231.15,0.2
15180,5024,4,2,172.86,0.15
15181,5024,97,3,180.72,0.25
15182,5025,178,4,50.32,0.0
15183,5025,91,1,362.65,0.1
15184,5025,11,2,238.32,0.0
15185,5025,38,2,262.9,0.0
15186,5026,114,4,34.22,0.0
15187,5026,175,1,104.95,0.1
15188,5026,9,1,192.95,0.0
15189,5026,86,1,317.53,0.05
15190,5027,169,2,86.81,0.15000000000000002
15191,5027,165,1,177.11,0.1
15192,5027,159,1,287.2,0.15000000000000002
15193,5027,67,4,314.94,0.1
15194,5028,137,1,63.03,0.05
15195,5028,133,4,270.21,0.05
15196,5029,125,1,30.78,0.30000000000000004
15197,5029,67,2,279.94,0.2
15198,5030,2,3,111.62,0.1
15199,5030,81,4,307.54,0.1
15200,5031,69,2,52.0,0.05
15201,5031,180,1,146.72,0.05
15202,5032,145,1,317.53,0.1
15203,5032,89,4,107.14,0.2
15204,5032,165,1,167.27,0.15000000000000002
15205,5032,158,1,105.45,0.1
15206,5033,30,4,129.83,0.2
15207,5033,32,2,112.89,0.15
15208,5033,168,4,263.0,0.15
15209,5033,11,1,202.57,0.15
15210,5034,144,4,100.4,0.25
15211,5035,84,1,227.65,0.25
15212,5035,30,3,105.49,0.35
15213,5035,125,1,32.98,0.25
